Company Name,Job Title,Salaries Reported,Location,Salary
Firstsource Solutions,Data Scientist,1,Bangalore,1534839.0
dhiOmics Analytics Solutions,Data Scientist,1,Bangalore,328796.0
Genpact,Data Scientist,1,Bangalore,746628.0
Crediwatch,Data Scientist,1,Bangalore,100326.0
Inspirisys Solutions Limited,Data Scientist,1,Bangalore,519365.0
Maybank,Data Scientist,1,Bangalore,679272.0
Infosys,Data Scientist,1,Bangalore,200979.0
Saman Mohit,Data Scientist,1,Bangalore,619068.0
KibbCom,Data Scientist,1,Bangalore,420000.0
Proven Consult,Data Scientist,1,Bangalore,772648.0
Fragma Data Systems,Data Scientist,1,Bangalore,501630.0
Bounce,Data Scientist,1,Bangalore,393696.0
360DigiTMG,Data Scientist,1,Bangalore,359620.0
Litmus World,Data Scientist,1,Bangalore,1238390.0
GyanSys,Data Scientist,1,Bangalore,1825160.0
Goldman Sachs,Data Scientist,1,Bangalore,3500000.0
Boston Consulting Group,Data Scientist,1,Bangalore,872604.0
NaviRisk Consulting,Data Scientist,1,Bangalore,580150.0
GoodWorkLabs Services,Data Scientist,1,Bangalore,1124063.0
Tech Systems,Data Scientist,1,Bangalore,975232.0
LendingKart,Data Scientist,1,Bangalore,1150000.0
BioXcel Corporation,Data Scientist,1,Bangalore,727111.0
SellerApp,Data Scientist,1,Bangalore,511613.0
SAP,Data Scientist,1,Bangalore,1200000.0
K-Arogia Advisory Services,Data Scientist,1,Bangalore,313464.0
Group IMD,Data Scientist,1,Bangalore,1221368.0
AAP,Data Scientist,1,Bangalore,321161.0
Lumen,Data Scientist,1,Bangalore,2903556.0
Autodesk,Data Scientist,1,Bangalore,1868000.0
St. John’s Research Institute,Data Scientist,1,Bangalore,600000.0
Sravathi Advance Process Technologies,Data Scientist,1,Bangalore,365016.0
Shssns,Data Scientist,1,Bangalore,502448.0
CSS Corporation,Data Scientist,1,Bangalore,1709915.0
Pegasystems,Data Scientist,1,Bangalore,1198038.0
Flutura,Data Scientist,1,Bangalore,1103782.0
Tata Elxsi,Data Scientist,1,Bangalore,950636.0
Gainsight,Data Scientist,1,Bangalore,1300000.0
Credit Saison India,Data Scientist,1,Bangalore,2332149.0
Sourav Besra,Data Scientist,1,Bangalore,120000.0
HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,500000.0
Voice Data Solutions,Data Scientist,1,Bangalore,2046452.0
AXA GO Business Operations,Data Scientist,1,Bangalore,1477340.0
CSC,Data Scientist,1,Bangalore,1043598.0
Ugam,Data Scientist,1,Bangalore,2141072.0
BigHaat,Data Scientist,1,Bangalore,180588.0
SKF,Data Scientist,1,Bangalore,829587.0
Rubixe,Data Scientist,1,Bangalore,420000.0
Silicon Valley Bank,Data Scientist,1,Bangalore,226047.0
NNT Corp.,Data Scientist,1,Bangalore,1700000.0
Congregation Brit Shalom,Data Scientist,1,Bangalore,619069.0
Prometheus Group,Data Scientist,1,Bangalore,2000000.0
Aashish sharma,Data Scientist,1,Bangalore,1225579.0
LinkedIn,Data Scientist,1,Bangalore,659544.0
Datalicious,Data Scientist,1,Bangalore,1621204.0
Quinbay,Data Scientist,1,Bangalore,304193.0
Bajaj Finance,Data Scientist,1,Bangalore,1637162.0
VINAYA KUMAR,Data Scientist,1,Bangalore,800000.0
Real Time Signals,Data Scientist,1,Bangalore,344648.0
Zealeers Technologies,Data Scientist,1,Bangalore,963482.0
Alliance Data,Data Scientist,1,Bangalore,423672.0
Lava International,Data Scientist,1,Bangalore,641727.0
Impact Analytics,Data Scientist,1,Bangalore,307944.0
NetApp,Data Scientist,1,Bangalore,1000000.0
Anheuser-Busch InBev,Data Scientist,1,Bangalore,1124740.0
Siemens,Data Scientist,1,Bangalore,495252.0
Microland,Data Scientist,1,Bangalore,3070054.0
Rubixe,Data Scientist,1,Bangalore,371436.0
Piramal Enterprises,Data Scientist,1,Bangalore,1430000.0
Synopsys,Data Scientist,1,Bangalore,382412.0
Kukun enterprise,Data Scientist,1,Bangalore,1558095.0
Sahaj Software Solutions,Data Scientist,1,Bangalore,904403.0
AnalytixLabs,Data Scientist,1,Bangalore,516972.0
SM NetServ Technologies,Data Scientist,1,Bangalore,600000.0
Colt Technology Services,Data Scientist,1,Bangalore,1000000.0
Walmart Global Tech,Data Scientist,1,Bangalore,674844.0
Global Talent Pool,Data Scientist,1,Bangalore,1980492.0
Société Générale,Data Scientist,1,Bangalore,9568943.0
R.S. Agarwal & Associates,Data Scientist,1,Bangalore,674844.0
Digité,Data Scientist,1,Bangalore,248880.0
HWI,Data Scientist,1,Bangalore,1687111.0
Corvi LED Light,Data Scientist,1,Bangalore,622188.0
Naveen Engineering,Data Scientist,1,Bangalore,123816.0
NCBS,Data Scientist,1,Bangalore,425761.0
Coursera,Data Scientist,1,Bangalore,48000.0
Rubicon Red,Data Scientist,1,Bangalore,561000.0
Arjun Kappor,Data Scientist,1,Bangalore,675000.0
Brisk Technologies,Data Scientist,1,Bangalore,802609.0
MiQ,Data Scientist,1,Bangalore,166140358.4
Eat Local Eat Natural,Data Scientist,1,Bangalore,321156.0
Nityo Infotech,Data Scientist,1,Bangalore,401958.0
Analysts,Data Scientist,1,Bangalore,830984.0
Attra,Data Scientist,1,Bangalore,2700000.0
Zopper,Data Scientist,1,Bangalore,2360899.0
Innodatatics,Data Scientist,1,Bangalore,845000.0
myGate,Data Scientist,1,Bangalore,1343505.0
Jaitra,Data Scientist,1,Bangalore,1517028.0
SLK Group,Data Scientist,1,Bangalore,259682.0
CAP FORCE,Data Scientist,1,Bangalore,224364.0
Darashaw Consultants,Data Scientist,1,Bangalore,208977.0
Tapzo,Data Scientist,1,Bangalore,314760.0
Synopsys,Data Scientist,1,Bangalore,360000.0
Kapil IT Solutions,Data Scientist,1,Bangalore,206356.0
LatentView Analytics,Data Scientist,1,Bangalore,462369.0
Ocwen Financial,Data Scientist,1,Bangalore,1221368.0
K & K Technical Group,Data Scientist,1,Bangalore,212940.0
Cornerstone OnDemand,Data Scientist,1,Bangalore,1883009.0
American Language Communication Center,Data Scientist,1,Bangalore,1013978.0
TerraBlue XT,Data Scientist,1,Bangalore,421370.0
Kabbage,Data Scientist,1,Bangalore,404907.0
GetMyUni,Data Scientist,1,Bangalore,856429.0
Nones,Data Scientist,1,Bangalore,100000.0
EMPLOYERS,Data Scientist,1,Bangalore,1238138.0
Pluto7,Data Scientist,1,Bangalore,590820.0
shruti pateriya,Data Scientist,1,Bangalore,622188.0
Infinite Computer Solutions,Data Scientist,1,Bangalore,1673063.0
TVM Infotech,Data Scientist,1,Bangalore,247008.0
Impact Analytics,Data Scientist,1,Bangalore,850169.0
Crytonix Solutions,Data Scientist,1,Bangalore,500000.0
Motorola Solutions,Data Scientist,1,Bangalore,1451778.0
TCS e-Serve International,Data Scientist,1,Bangalore,1163669.0
Admit.me,Data Scientist,1,Bangalore,1973587.0
Envestnet,Data Scientist,1,Bangalore,1566004.0
ExcelR,Data Scientist,1,Bangalore,370468.0
Digité,Data Scientist,1,Bangalore,811180.0
REACH Technologies,Data Scientist,1,Bangalore,134964.0
Enquero,Data Scientist,1,Bangalore,1029200.0
KPMG,Data Scientist,1,Bangalore,1622364.0
CrowdANALYTIX,Data Scientist,1,Bangalore,750000.0
The Alacer Group,Data Scientist,1,Bangalore,1558095.0
Yodlee,Data Scientist,1,Bangalore,472392.0
The General,Data Scientist,1,Bangalore,1000000.0
Cerulean Information Technology,Data Scientist,1,Bangalore,1027486.0
Srijan Technologies,Data Scientist,1,Bangalore,1029200.0
Google,Data Scientist,1,Bangalore,5000000.0
Rajat Minerals,Data Scientist,1,Bangalore,371441.0
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,550000.0
TeamLease Staffing Solutions,Data Scientist,1,Bangalore,506989.0
Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,1253863.0
TELiBrahma,Data Scientist,1,Bangalore,642324.0
IDK,Data Scientist,1,Bangalore,602937.0
HTC Global Services,Data Scientist,1,Bangalore,800000.0
BizViz Technologies,Data Scientist,1,Bangalore,341748.0
CAPA - Centre for Aviation,Data Scientist,1,Bangalore,5995002.0
CoffeeBeans Consulting,Data Scientist,1,Bangalore,668498.0
Neewee,Data Scientist,1,Bangalore,185256.0
Aegis,Data Scientist,1,Bangalore,360220.0
RDA Labs,Data Scientist,1,Bangalore,1994432.0
iNurture Education Solutions,Data Scientist,1,Bangalore,182520.0
IBM,Data Scientist,1,Bangalore,1203913.0
GE,Data Scientist,1,Bangalore,488541.0
Nagendran & Co,Data Scientist,1,Bangalore,601957.0
Avian Acquisition,Data Scientist,1,Bangalore,1391697.0
NIT Jalandhar,Data Scientist,1,Bangalore,480000.0
Indecomm Global Services,Data Scientist,1,Bangalore,1498750.0
Scalein,Data Scientist,1,Bangalore,1498750.0
Ritwik IT Services,Data Scientist,1,Bangalore,8666964.0
DBS Bank,Data Scientist,1,Bangalore,1558095.0
Wells Fargo,Data Scientist,1,Bangalore,1832052.0
Fiverr Inc.,Data Scientist,1,Bangalore,365028.0
BuddhiMed Technologies,Data Scientist,1,Bangalore,1298412.0
Infosys,Data Scientist,1,Bangalore,38851891.22
Wizely,Data Scientist,1,Bangalore,2455743.0
Nestaway Technologies,Data Scientist,1,Bangalore,1708740.0
Mate Labs,Data Scientist,1,Bangalore,202452.0
Artis signature,Data Scientist,1,Bangalore,7524456.0
Sprinklr,Data Scientist,1,Bangalore,385392.0
Niama-Riesser,Data Scientist,1,Bangalore,251393.0
Edyoo Technologies,Data Scientist,1,Bangalore,400000.0
CareerNet Consulting,Data Scientist,1,Bangalore,2376590.0
OTO Capital,Data Scientist,1,Bangalore,1746726.0
OkCredit,Data Scientist,1,Bangalore,301469.0
Rapido,Data Scientist,1,Bangalore,2700000.0
Ninestars Information Technologies,Data Scientist,1,Bangalore,325000.0
ORMAE,Data Scientist,1,Bangalore,899256.0
Amar Singh Chawal Wala,Data Scientist,1,Bangalore,1693803.0
D2K Technologies India,Data Scientist,1,Bangalore,218388.0
W.O. Insurance Brokers,Data Scientist,1,Bangalore,351141.0
Indian Institute of Science,Data Scientist,1,Bangalore,1849475.0
Apra Labs,Data Scientist,1,Bangalore,1298760.0
Clairvolex,Data Scientist,1,Bangalore,1600000.0
Amazon,Data Scientist,1,Bangalore,999998.0
EagleView,Data Scientist,1,Bangalore,451008.0
Samsung India Electronics,Data Scientist,1,Bangalore,161554.0
Syhg,Data Scientist,1,Bangalore,600000.0
NIIT,Data Scientist,1,Bangalore,700000.0
Navigare,Data Scientist,1,Bangalore,1003261.0
Insight Data Science,Data Scientist,1,Bangalore,300000.0
Self,Data Scientist,1,Bangalore,846233.0
Datalogic,Data Scientist,1,Bangalore,200000.0
XYZ,Data Scientist,1,Bangalore,300000.0
GlobalData,Data Scientist,1,Bangalore,365028.0
KhataBook,Data Scientist,1,Bangalore,2433547.0
Meta,Data Scientist,1,Bangalore,4514674.0
Invendis Technologies India,Data Scientist,1,Bangalore,1507343.0
Johnson Controls,Data Scientist,1,Bangalore,1238138.0
Toyota North America,Data Scientist,1,Bangalore,912580.0
Yotta Systems,Data Scientist,1,Bangalore,461916.0
AIndra Labs,Data Scientist,1,Bangalore,304188.0
Neha Bhakat,Data Scientist,1,Bangalore,700011.0
IDC (International Data Corporation),Data Scientist,1,Bangalore,452203.0
Batlivala & Karani Securities,Data Scientist,1,Bangalore,7410240.0
& Other Stories,Data Scientist,1,Bangalore,722247.0
Play Games24x7,Data Scientist,1,Bangalore,2000000.0
Sportz Village Schools,Data Scientist,1,Bangalore,371748.0
CoRover,Data Scientist,1,Bangalore,133704.0
Fresherworld.com,Data Scientist,1,Bangalore,730802.0
Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,1324539.0
Tekion,Data Scientist,1,Bangalore,1983605.0
Dollar Loan Center,Data Scientist,1,Bangalore,1031782.0
Lincode,Data Scientist,1,Bangalore,608387.0
Sigmoid Analytics,Data Scientist,1,Bangalore,1203913.0
Blah,Data Scientist,1,Bangalore,1044003.0
Genpact,Data Scientist,1,Bangalore,148572.0
Musubi Management,Data Scientist,1,Bangalore,847860.0
Searce,Data Scientist,1,Bangalore,601957.0
First Student,Data Scientist,1,Bangalore,246600.0
CSIR-NGRI,Data Scientist,1,Bangalore,337428.0
Schneider Electric,Data Scientist,1,Bangalore,433716.0
Smarter BIZ Technologies,Data Scientist,1,Bangalore,518492.0
INSUD PHARMA,Data Scientist,1,Bangalore,600000.0
Routematic,Data Scientist,1,Bangalore,1216773.0
Multi Recruit,Data Scientist,1,Bangalore,1937670.0
kanth,Data Scientist,1,Bangalore,180000.0
Simplify360,Data Scientist,1,Bangalore,189616.0
ZestMoney,Data Scientist,1,Bangalore,1541228.0
Cisco Systems,Data Scientist,1,Bangalore,807768.0
Himani,Data Scientist,1,Bangalore,500000.0
redBus India,Data Scientist,1,Bangalore,2194861.0
qplum,Data Scientist,1,Bangalore,4885471.0
Rajat Basak,Data Scientist,1,Bangalore,501630.0
Kyndryl,Data Scientist,1,Bangalore,900000.0
Analytical Wizards,Data Scientist,1,Bangalore,371748.0
YGroup Companies,Data Scientist,1,Bangalore,1600600.0
Virtual Employee,Data Scientist,1,Bangalore,264000.0
Suhana Shabnam,Data Scientist,1,Bangalore,2073969.0
Elasto Tech Industries,Data Scientist,1,Bangalore,883159.0
Anonymous,Data Scientist,1,Bangalore,601957.0
Saksoft,Data Scientist,1,Bangalore,1880795.0
Neviton,Data Scientist,1,Bangalore,1123652.0
High Peak Software,Data Scientist,1,Bangalore,900000.0
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,214107.0
Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,215952.0
Zebra Technologies,Data Scientist,1,Bangalore,1239174.0
na,Data Scientist,1,Bangalore,500000.0
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,807768.0
NoBroker,Data Scientist,1,Bangalore,1244376.0
Airbus,Data Scientist,1,Bangalore,1027716.0
Jupiter Money,Data Scientist,1,Bangalore,1926965.0
Unified Healthcare Group,Data Scientist,1,Bangalore,616488.0
DataScientest,Data Scientist,1,Bangalore,4911480.0
upGrad,Data Scientist,1,Bangalore,100490.0
Inceptua,Data Scientist,1,Bangalore,309535.0
Kinara Capital,Data Scientist,1,Bangalore,1003261.0
Hudl,Data Scientist,1,Bangalore,300978.0
Chemdiqas R & D,Data Scientist,1,Bangalore,666056.0
Freelance,Data Scientist,1,Bangalore,3250773.0
Tricog Health Services,Data Scientist,1,Bangalore,736073.0
Everyday Health Group,Data Scientist,1,Bangalore,1849758.0
Other,Data Scientist,1,Bangalore,1029200.0
Defence Research & Development Organisation,Data Scientist,1,Bangalore,159300.0
Raja Software Labs,Data Scientist,1,Bangalore,538385.0
Precifab Technologies,Data Scientist,1,Bangalore,439692.0
RockYou,Data Scientist,1,Bangalore,501630.0
JBT Corporation,Data Scientist,1,Bangalore,1252800.0
Nucsoft,Data Scientist,1,Bangalore,337422.0
Flip Robo,Data Scientist,1,Bangalore,422052.0
Dacasa Financeira,Data Scientist,1,Bangalore,3132009.0
Kaplan,Data Scientist,1,Bangalore,1960385.0
Speridian Technologies,Data Scientist,1,Bangalore,1066248.0
Evarcity,Data Scientist,1,Bangalore,361426.0
Danske IT and Support Services,Data Scientist,1,Bangalore,1635359.0
Unemployed Professors,Data Scientist,1,Bangalore,1238138.0
DataScientest,Data Scientist,1,Bangalore,502235.0
Target,Data Scientist,1,Bangalore,626928.0
down to up,Data Scientist,1,Bangalore,600000.0
lnterplast,Data Scientist,1,Bangalore,385392.0
Lucidity Consulting Group,Data Scientist,1,Bangalore,730068.0
Furlenco,Data Scientist,1,Bangalore,260064.0
MagicBricks,Data Scientist,1,Bangalore,1706945.0
Exdion,Data Scientist,1,Bangalore,601957.0
Happay,Data Scientist,1,Bangalore,969321.0
Automation Engineering,Data Scientist,1,Bangalore,360000.0
Government Engineering College,Data Scientist,1,Bangalore,405591.0
Eigenlytics,Data Scientist,1,Bangalore,256932.0
Sears,Data Scientist,1,Bangalore,852772.0
AdWyze,Data Scientist,1,Bangalore,380808.0
Apptio,Data Scientist,1,Bangalore,1500000.0
Accurence,Data Scientist,1,Bangalore,1227876.0
EXL Service,Data Scientist,1,Bangalore,888153.0
i4u Labs,Data Scientist,1,Bangalore,2992992.0
Amara Raja,Data Scientist,1,Bangalore,442032.0
IntelliPredikt Technologies,Data Scientist,1,Bangalore,602937.0
iFuture Robotics,Data Scientist,1,Bangalore,702283.0
pion.ai,Data Scientist,1,Bangalore,50613.0
tabdbjsdo,Data Scientist,1,Bangalore,1200000.0
Blackhawk Network,Data Scientist,1,Bangalore,1600000.0
Allianz,Data Scientist,1,Bangalore,295920.0
BT,Data Scientist,1,Bangalore,1350349.0
Infosys BPM,Data Scientist,1,Bangalore,731081.0
Dun & Bradstreet,Data Scientist,1,Bangalore,1904025.0
Zolo,Data Scientist,1,Bangalore,1221750.0
HSBC Electronic Data Processing India,Data Scientist,1,Bangalore,1622364.0
First Student,Data Scientist,1,Bangalore,675288.0
Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,437437.0
qbeats,Data Scientist,1,Bangalore,480000.0
Symphony RetailAI,Data Scientist,1,Bangalore,1962431.0
College Internship Program,Data Scientist,1,Bangalore,182520.0
Goo-Goo Express Wash,Data Scientist,1,Bangalore,337422.0
Careerera,Data Scientist,1,Bangalore,1284643.0
Novozymes,Data Scientist,1,Bangalore,1841987.0
NeenOpal,Data Scientist,1,Bangalore,187920.0
neha gupta,Data Scientist,1,Bangalore,500000.0
Sling Media,Data Scientist,1,Bangalore,1206266.0
Futureware Technologies,Data Scientist,1,Bangalore,415492.0
Fortraiz Infosec,Data Scientist,1,Bangalore,823360.0
Confidential,Data Scientist,1,Bangalore,1432516.0
Freelancer,Data Scientist,1,Bangalore,723360.0
Maruti Suzuki,Data Scientist,1,Bangalore,360000.0
Maharshi,Data Scientist,1,Bangalore,783002.0
HSBC,Data Scientist,1,Bangalore,1200000.0
CommerceIQ,Data Scientist,1,Bangalore,2207174.0
Wipro,Data Scientist,1,Bangalore,1605804.0
Soroco,Data Scientist,1,Bangalore,1739484.0
StoneX,Data Scientist,1,Bangalore,1634312.0
Pluralsight,Data Scientist,1,Bangalore,1850000.0
Indian Statistical Institute,Data Scientist,1,Bangalore,325584.0
Samsung Research America,Data Scientist,1,Bangalore,1235040.0
Sabre,Data Scientist,1,Bangalore,2581613.0
Im a fresher stop asking me,Data Scientist,1,Bangalore,1400000.0
Tesco Bengaluru,Data Scientist,1,Bangalore,2512238.0
Big Data Science Research,Data Scientist,1,Bangalore,742880.0
Collabera,Data Scientist,1,Bangalore,511613.0
Gear up,Data Scientist,1,Bangalore,1125549.0
Allegion,Data Scientist,1,Bangalore,1288025.0
M-SIX Technology,Data Scientist,1,Bangalore,1012266.0
Evalueserve,Data Scientist,1,Bangalore,2000000.0
Orbinet Technologies,Data Scientist,1,Bangalore,8671344.0
InnovatorsBay,Data Scientist,1,Bangalore,692376.0
Epsilon,Data Scientist,1,Bangalore,1693373.0
Sravathi AI Technology,Data Scientist,1,Bangalore,700000.0
Reliance Industries,Data Scientist,1,Bangalore,562370.0
GrayMatter Software Services,Data Scientist,1,Bangalore,622191.0
Elpis IT Solutions,Data Scientist,1,Bangalore,1712858.0
Prodotti Poliplastici,Data Scientist,1,Bangalore,506989.0
Sigmoid Analytics,Data Scientist,1,Bangalore,975232.0
Acies,Data Scientist,1,Bangalore,415492.0
Silfra Technologies,Data Scientist,1,Bangalore,740000.0
MiQ,Data Scientist,1,Bangalore,1500000.0
Enquero,Data Scientist,1,Bangalore,1480908.0
CommerceIQ,Data Scientist,1,Bangalore,1203912.0
Safeducate Institute of Learning,Data Scientist,1,Bangalore,826553.0
Unbxd,Data Scientist,1,Bangalore,2838406.0
Hotify,Data Scientist,1,Bangalore,1336995.0
HT Media,Data Scientist,1,Bangalore,182520.0
Optimum Info Systems,Data Scientist,1,Bangalore,502448.0
Shiv Nadar University,Data Scientist,1,Bangalore,613936.0
Tata Health,Data Scientist,1,Bangalore,1124740.0
Okay.com,Data Scientist,1,Bangalore,214107.0
Deccan Infosystems,Data Scientist,1,Bangalore,515891.0
AXA,Data Scientist,1,Bangalore,1218576.0
HyperWorks Imaging,Data Scientist,1,Bangalore,1555476.0
DataWeave,Data Scientist,1,Bangalore,1805869.0
Patrick,Data Scientist,1,Bangalore,421444.0
PlayShifu,Data Scientist,1,Bangalore,835202.0
Other,Data Scientist,1,Bangalore,107054.0
Exponentia DataLabs,Data Scientist,1,Bangalore,1200000.0
Mindtree,Data Scientist,1,Bangalore,1073886.0
Artigiani Technologies,Data Scientist,1,Bangalore,716258.0
Jindal Aluminium,Data Scientist,1,Bangalore,480000.0
GE,Data Scientist,1,Bangalore,1238390.0
Netradyne,Data Scientist,1,Bangalore,1808811.0
Credit Suisse,Data Scientist,1,Bangalore,1500000.0
Freelancer,Data Scientist,1,Bangalore,1244381.0
Commonwealth Bank of Australia,Data Scientist,1,Bangalore,1555054.0
Cepheid,Data Scientist,1,Bangalore,963482.0
Talent Zone Consultants,Data Scientist,1,Bangalore,240871.0
Starcom Information Technology,Data Scientist,1,Bangalore,773836.0
Pexitics,Data Scientist,1,Bangalore,1200000.0
Not Applicable,Data Scientist,1,Bangalore,802609.0
Equinor,Data Scientist,1,Bangalore,2676340.0
Datascribe Technologies,Data Scientist,1,Bangalore,1349688.0
Evive,Data Scientist,1,Bangalore,1238390.0
IBM,Data Scientist,1,Bangalore,502448.0
Akaike Technologies,Data Scientist,1,Bangalore,746629.0
Jupiter Money,Data Scientist,1,Bangalore,608388.0
Tenzai,Data Scientist,1,Bangalore,626402.0
Grab,Data Scientist,1,Bangalore,490608.0
Pratilipi,Data Scientist,1,Bangalore,3447524.0
PK,Data Scientist,1,Bangalore,1330194.0
Shashank Medi Pharma,Data Scientist,1,Bangalore,235379.0
Skandiabanken,Data Scientist,1,Bangalore,2046452.0
Rashi Information Services,Data Scientist,1,Bangalore,417954.0
